✅ Wandb initialized successfully!
📊 Project: SmolSigLip
🏃 Run: siglip_lr0.0004_bs32_epochs30
🆔 Run ID: 7qnsy4yo
🌐 Dashboard: https://wandb.ai/rentio/SmolSigLip/runs/7qnsy4yo
🔧 Setting up custom metrics...
✅ All metrics defined successfully!
Model logged to wandb - Total params: 150,910,018, Trainable: 150,910,018
🎯 Epoch 1/30:   0%|[35m                                                                                [0m| 0/30 [00:00<?, ?epoch/s][0m

=== EPOCH 1/30 ===
🚀 Epoch 01 Training:  10%|[32m██▍                     [0m| 31/313 [00:09<01:05,  4.31it/s, Loss=4.5217, LR=1.00e-04, BS=32, Step=31][0m
🚀 Epoch 01/30 | Step 00000 | Batch 001/313 | Loss: 10.434273 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00227 | Batch 228/313 | Loss: 4.456092 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00228 | Batch 229/313 | Loss: 4.466636 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00229 | Batch 230/313 | Loss: 4.451858 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00230 | Batch 231/313 | Loss: 4.459777 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00231 | Batch 232/313 | Loss: 4.455547 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00232 | Batch 233/313 | Loss: 4.451479 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00233 | Batch 234/313 | Loss: 4.458422 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00234 | Batch 235/313 | Loss: 4.452780 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00235 | Batch 236/313 | Loss: 4.455147 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00236 | Batch 237/313 | Loss: 4.454431 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00237 | Batch 238/313 | Loss: 4.453017 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00238 | Batch 239/313 | Loss: 4.456720 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00239 | Batch 240/313 | Loss: 4.451680 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00240 | Batch 241/313 | Loss: 4.454496 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00241 | Batch 242/313 | Loss: 4.451846 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00242 | Batch 243/313 | Loss: 4.452393 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00243 | Batch 244/313 | Loss: 4.454590 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00244 | Batch 245/313 | Loss: 4.452430 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00245 | Batch 246/313 | Loss: 4.455650 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00246 | Batch 247/313 | Loss: 4.451913 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00247 | Batch 248/313 | Loss: 4.455725 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00248 | Batch 249/313 | Loss: 4.451398 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00249 | Batch 250/313 | Loss: 4.460040 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00250 | Batch 251/313 | Loss: 4.453073 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00251 | Batch 252/313 | Loss: 4.452011 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00252 | Batch 253/313 | Loss: 4.452615 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00253 | Batch 254/313 | Loss: 4.451057 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00254 | Batch 255/313 | Loss: 4.452473 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00255 | Batch 256/313 | Loss: 4.450657 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00256 | Batch 257/313 | Loss: 4.453164 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00257 | Batch 258/313 | Loss: 4.452587 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00258 | Batch 259/313 | Loss: 4.451867 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00259 | Batch 260/313 | Loss: 4.454775 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00260 | Batch 261/313 | Loss: 4.450744 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00261 | Batch 262/313 | Loss: 4.454381 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00262 | Batch 263/313 | Loss: 4.451218 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00263 | Batch 264/313 | Loss: 4.455447 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00264 | Batch 265/313 | Loss: 4.452498 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00265 | Batch 266/313 | Loss: 4.451617 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00266 | Batch 267/313 | Loss: 4.455249 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00267 | Batch 268/313 | Loss: 4.451008 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00268 | Batch 269/313 | Loss: 4.452039 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00269 | Batch 270/313 | Loss: 4.453259 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00270 | Batch 271/313 | Loss: 4.451636 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00271 | Batch 272/313 | Loss: 4.450770 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00272 | Batch 273/313 | Loss: 4.451159 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00273 | Batch 274/313 | Loss: 4.452721 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00274 | Batch 275/313 | Loss: 4.451758 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00275 | Batch 276/313 | Loss: 4.451767 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00276 | Batch 277/313 | Loss: 4.454010 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00277 | Batch 278/313 | Loss: 4.456301 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00278 | Batch 279/313 | Loss: 4.454687 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00279 | Batch 280/313 | Loss: 4.451688 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00280 | Batch 281/313 | Loss: 4.452291 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00281 | Batch 282/313 | Loss: 4.451375 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00282 | Batch 283/313 | Loss: 4.452787 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00283 | Batch 284/313 | Loss: 4.451930 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00284 | Batch 285/313 | Loss: 4.452255 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00285 | Batch 286/313 | Loss: 4.451264 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00286 | Batch 287/313 | Loss: 4.451164 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00287 | Batch 288/313 | Loss: 4.455241 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00288 | Batch 289/313 | Loss: 4.462828 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00289 | Batch 290/313 | Loss: 4.483696 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00290 | Batch 291/313 | Loss: 4.573320 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00291 | Batch 292/313 | Loss: 4.749833 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00292 | Batch 293/313 | Loss: 5.051488 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00293 | Batch 294/313 | Loss: 4.469572 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00294 | Batch 295/313 | Loss: 4.479618 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00295 | Batch 296/313 | Loss: 5.441536 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00296 | Batch 297/313 | Loss: 8.136517 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00297 | Batch 298/313 | Loss: 7.214062 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00298 | Batch 299/313 | Loss: 7.447586 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00299 | Batch 300/313 | Loss: 5.326379 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00300 | Batch 301/313 | Loss: 4.490058 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00301 | Batch 302/313 | Loss: 4.652411 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00302 | Batch 303/313 | Loss: 4.451328 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00303 | Batch 304/313 | Loss: 4.645199 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00304 | Batch 305/313 | Loss: 4.802871 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00305 | Batch 306/313 | Loss: 4.677340 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00306 | Batch 307/313 | Loss: 4.491498 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00307 | Batch 308/313 | Loss: 4.462744 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00308 | Batch 309/313 | Loss: 4.568997 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00309 | Batch 310/313 | Loss: 4.624990 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00310 | Batch 311/313 | Loss: 4.548676 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00311 | Batch 312/313 | Loss: 4.458935 | LR: 0.00010000 | BS: 32
🚀 Epoch 01/30 | Step 00312 | Batch 313/313 | Loss: 4.039244 | LR: 0.00010000 | BS: 16

--- End of epoch validation ---
Validation batch 0: Loss=4.473765
  File "/speech/advait/yuvraj/LLMs/SmolSigLip/train.py", line 434, in <module>
    results = engine.train(model=siglip,
  File "/speech/advait/yuvraj/LLMs/SmolSigLip/engine.py", line 323, in train
    'Ratio': f'{test_loss/train_loss:.3f}' if train_loss > 0 else 'N/A'
RuntimeError: Inference tensors cannot be saved for backward. To work around you can make a clone to get a normal tensor and use it in autograd.
